3,What are the effective ways in managing my 5-year old kid's asthma?,,"My sister has a child with severe asthma so she replaced all the carpet in the house with wood flooring.  It has helped a lot.  Unfortunately this is expensive and not possible if you are renting, but if you own your own home it might be worth the investment."
2,what is the measure of how much surface an object has?,,"SURFACE AREA\\n\\n\\nSurface area is the area of a given surface. Roughly speaking, it is the ""amount"" of a surface (i.e., it is proportional to the amount of paint needed to cover it), and has units of distance squared. Surface area is commonly denoted  for a surface in three dimensions, or  for a region of the plane (in which case it is simply called ""the"" area). \\n\\n\\n\\n\\nSurface area refers to the summation of the areas of the exposed sides of an object.\\n\\nUnits\\nUnits for measuring surface area include:\\n\\nsquare metre = SI derived unit \\nare = 100 square metres \\nhectare = 10,000 square metres \\nsquare kilometre = 1,000,000 square metres \\nsquare megametre = 1012 square metres \\nImperial units, as currently defined from the metre:\\n\\nsquare foot (plural square feet) = 0.09290304 square metres. \\nsquare yard = 9 square feet = 0.83612736 square metres \\nsquare perch = 30.25 square yards = 25.2928526 square metres \\nacre = 160 square perches or 43,560 square feet = 4046.8564224 square metres \\nsquare mile = 640 acres = 2.5899881103 square kilometres \\nThe article Orders of magnitude links to lists of objects of comparable surface area.\\n\\n\\nUseful formulae\\nArea of a rectangle (and, in particular, a square): length × width \\nArea of a triangle: ½ × base × height \\nArea of a disk: π × r² \\nArea of a sphere: 4 × π × r² \\nTotal surface area of a right circular cylinder: 2 × π × r × (h + r) \\nLateral surface area of a right circular cylinder: 2 × π × r × h \\nTotal surface area of a right circular cone: π × r × (l + r) \\nLateral surface area of a right circular cone: π × r × l"
8,Can anyone name all the fraggles?,without cheating :P,"Gobo, Mokey, Red, Wembley, and Boober."
10,Where do I find a copy of the 2001 Federal Tax Form 1040?,,"http://www.irs.gov/pub/irs-prior/f1040--2001.pdf\\n\\nFor link to all 2001 forms:\\nhttp://www.irs.gov/formspubs/article/0,,id=141436,00.html"
6,Which draft pick today will win Rookie of the Year next season?,Thoughts?,"Um, I wonder if the guy who gave a baseball answer is kidding. \\n\\nAnyway, I actually predicted that Chris Paul would win rookie of the year last year before the NBA draft even started. But, last year that wasn't such a big deal, because a lot of people predicted him to win it.  This year, it's a little trickier and will depend a lot on what situations players end up in.  Brandon Roy is the most NBA ready, which gives him a clear advantage.  Adam Morrison is competitive and intense enough to put up big numbers in the right situation.  Randy Foye or Rudy Gay are in the same boat.  \\n\\nI'm going to say that Brandon Roy wins rookie of the year. In my mock draft, I have him getting traded to Houston for Shelden Williams (8th pick) and Luther Head (that's a big rumor that's floating around). Roy would be the third option there, which would be ideal for his skill set.  He'll be used in a variety of different ways and should get a lot of open looks with Ming and T-Mac commanding much of the attention."
9,is there still people out there that can be trust worthy and responsible?,is there anyone out there that can be honest and respectable someone that doesnt think they are the perfect guy that does no wrong?,"There has to be.  Because if there's not, there's no reason to keep trying.  And none of us really want to stop trying"
10,how do i go live in america easily? i want to work too but getting a visa is hard and complicated?,,"I'm sorry to say but there is really not much of a chance, especially, not a easy one.\\n\\nGetting married remains the easiest, unfortunately same sex marriages are not recognized by the federal government.\\n\\nYou can try the Diversity Visa Lottery program, if you are lucky you can win a permanent residency.\\n\\nWork permits are generally granted to highly qualified professionals (minimum bachelor's degree) if you are one you have a chance.\\n\\nIf you are young you can try some work exchange program.\\n\\nOther then that you can stay in the US 6month per year as a tourist but you can't work.\\n\\nThis is exactly why there are so many illegals, it is very difficult to immigrate legally."
2,Human Height?,Human height can be increase through medication or surgery?,Steroids and growth hormons may work.
6,Do you think Jim Rice should be in the Baseball Hall of Fame?,,"Yes, their are many players in the hall of fame who didn't have nearly as good a record as he did."
9,are you a step-mother raising your husbands' children full time?,how do they treat you?,"Well I have.  I have known them since 2 and 4.  They spent weekends and holidays with us.  Half way through the 3rd and 5th grades they came to live with us.  They had little or no rules where they were at.  Their Mom left them, they were hurt, and angry.  I just happened to be the one there to take those emotions out on.  They did not like rules, and would call their Mom's and my Husband's family to complain about how they were being treated, and then the Families always tried to interfere.  What am I saying they did interfere.  Their Mom liked to call My Husband Often to see how they were doing, and Oh yeah I'm not their Mom, even though I was  introduced to their Friends and Teachers as such.  Their Dad unpunished them, when they were in trouble, while My Son stayed grounded.  They were mouthy, to an extent, grouchy, snappy, and would go to great lengths to make My life miserable, in between some good times.\\n\\nThe good news is that was years ago, and they love me dearly, Celebrate Me on Mothers Day, and we have a very close bond.  They found out that I did what I did out of\\nTheir best Interest.  But it was a long road, however worth it in the end.\\n\\nHang in There, and God Bless"
8,"has anyone here ever taken a chance to listen to spanish rock, if so what are your fav. bands?",,I like upa dance.
6,how does one conqure their fear of heights?,,"know your limits, realize when it's safe to be on the edge and when it's not. when you know it's safe then you there's no reason to not look over, go somewhere you can jump off into the water and slowly go from like 5-10-15....the first time i did a 50 foot qquarry jump was soooo scary, probably never do it again, but i would hate to die and never know the feeling"
9,Is it better to have love and lose or to have never falled in love at all?,,never to fall in love at all...\\nand by the way... to fall is an irregular verbs so the forms would be to fall - fell - fallen.
3,Hot flashes in your 30's?,"What should I do?  I am 31 years old and have had occasional hot flashes for 2 years.  It's quite embarassing!  At first I thought maybe it was anxiety but I'm not so sure anymore.  I've had my face get super red and hot just sitting at the computer by myself.  Should I talk with a doctor?\\n\\nIf you have hot flashes, how long do yours last?  Sometimes my face stays red for quite a while.",I would suggest you talk to your doctor.  There are a few things that can cause hot flashes but only your doctor will be able to tell you for sure what's causing them.  \\n\\nAnd try not to worry about it.  ;-)
5,where do i look to find a way to make a web site for myself and how to do it free or cheap?,want to get a web site to post my pictures and so fourth for any one who may be looking for a model or such or for who wants to see my picts and support my model stuff,"Go to Tripod and you can get your own website for free complete with a blogging tool, a picture album, and lots of other cool stuff.  The websites are easy to make to make and have their own templates which you can modify according to your tastes. \\n\\nBTW, do we get to see your website when it is done?  I will watch this space!  :)"
10,trespassing?,what if some friends went into an old abandonded barn? they were just messing around and wanted to see what it was like.  there was no drug or alchol use.  there was no sexual contact or anything like that.  these friends of mine were juviniles.  what could they be prsecuted for?  how bad would their punishments be?\\n\\ngive me educational answers please and if there is a website you know of that would help me then i would love it.  i live in michigan so i dont know if that changes anything?,They could be cited for criminal trepassing.\\n\\n1st offence would most likely be a fine and suspended sentence.
3,I have tried most of it no help :-(?,I have tried the trick of masturbating prior to having sex but it dosent satisfy either as I dont get a full erection. Can Hypnotism or Meditation help over come Premature Ejaculation,I read in a magazine to ask your partner to adopt a woman-on-top position or to get her to squeeze just below the head of the penis for a few seconds when you are close to orgasm..\\n\\nnot too sure if it works..\\n\\nhope it helps
10,What are some arguments for PRO nuclear proliferation?,Including weapons too. Give me 5!!!!!!! Best one with evidence and good clear strong arguments & rebuttals get the 10!!!!!!!!!,To keep the defense industry booming\\n\\nTo scare countries into doing things they wouldn't normaly do.\\n\\nTo keep nuclear technicians employed.\\n\\nSo we can develop bunker busters so we can go into Iran and take over their oil too.\\n\\nBecause we are insane and this is the most obvious way to show it?
8,do u think cole sprouse and alyson stoner make a good couple?,they r goin out,they would be cute together.but would nt dillon sprouse b like jealous??
10,Has you checked the site were Alaska pays and does not tax their residents?,"www.earthrights.net/docs/oilrent  there should be oilrent on the end\\nThis shows Alaskans are getting paid and not taxed! If Alaska can, Kuwait can, Dubia can; then our lieing, cheating, stealing, murdering, back stabbing, cork screwing, dirty dealing, flim flam men pollitions had better get their a$$ and do something. If things keep going the way they are they will find themselves in the unemployment line! The Feds have more resources than Alaska and all the other states have more to! Oil is just a commodity any and all other commodities can be used in this very same manner. We're getting screwed! The pollitions are LOL all the way to the bank!","You don't say where you're from so I'm not sure how you are getting screwed. Alaska is part of the United States of America. Almost anyone who wants to can live here. They don't pay us to live here, we do it because there are so many un-educated ranters and ravers in the other 49 states that we enjoy the distance between us and them.\\nIf you are truly interested in how & why the PFD was created and how it works. Come on up, spend a couple of winters, freeze your butt off.Then you can laugh at some of the things people out there believe. \\nMaybe next time we can talk about the Bridges to Nowhere"
5,Whats Wrong With My Limewire?,"Why doesnt lime wire download at a fast bit-rate and i have it set to the highest possible bit-rate it can download. Im also using a Broadband connection. When i do normal downloads it goes at 160kbs or higher,while right now it is downloading at 9kbs",It depends on the source you are downloading from. To get more sources go to options > speed > and under connection speed select TI3 and apply to get 10 sources max.
8,What Was The Gun Selena Quintilla Perez Was Shot In?,Can You Give Me A Picture,
10,whats the basic difference between the constitution and the declaration??,im doing my homework right now and i need the answer quick!,The Declaration is the Delcaration of Independence.  It's a document that laid out the reasons why the United States left the British Empire. \\n\\nThe Constitution is the supreme law of our land.  It lays out our basic rights and responsibilities as citizens and as a government.
5,1.what's telecom testing?,"hi guys,\\ni have few questions on telecom testing, please reply me as soon as possible\\n1. what is telecom testing?\\n2. who should do telecom testing course?\\n3.what is the Prerequisite to do that course?\\n4.what are the career prospects in telecom testing?\\n5.which is the best institute in hyderabad,india to offer this course?\\nthank you, \\n\\nwith\\nregard\\nraheel","telecom testing is a general phone company/ telecomunications company term. It's a very general term that could mean testing of some sort of voice/data equipment. you could look into a national certification call Network+ from ComTia. That could be a great introduction to this industry. Then you could look into a CCNA certification that seems to be a hot certification right now from Cisco. Do some reading on that, and I hope that will help you out."
5,Do u kno y so much people r on myspace?,,Because it's customizable. You can make it your own.
4,how fear cause urination?,,"When the hypothalumus increases the flow of blood in order for the body to prepare itself for attack, many systems of the body are stimulated, including the urinary system.  Fear can also increase the urge to defecate as well."
4,Need help on choosing a TESOL/TEFL Certificate course?,I am looking to take a TESOL/TEFL Certification course (non-degree) here in Taiwan. Can anyone recommend a reputable program that is more internationally recognized? In particular I would like to know which of these program providers is a better choice:\\n\\n1. Global TESOL College (based in Canada)\\n2. American TESOL Institute (based in US)\\n3. London Teacher's Training College (based in UK)\\n\\nThanks in advance for your valuable opinions.\\n\\np.s. I am currently an EFL teacher in Taiwan and I have\\na B.S. degree.,"I have worked with teachers who have done the Global course and the LTTC courses and they both have similar approaches to their work but neither opted for the full practical option as part of their respective courses.\\nThe Cambridge CELTA and the Trinity College (London) TESOL are certainly the most widely known in Europe and elsewhere. It does depend on where you are thinking of teaching next and if you intend to make English teaching your career, at least for a few years."
8,HERE'S ANOTHER RIDDLE?,"The one who made it, didn't want it.\\nThe one who bought it, didn't need it.\\nThe one who used it, never saw it. What is it?",A Coffin
4,Whats the best computer degree? Undecided which field of computers I want to work in. Please help. Thanks?,,"Computer Science is more software-oriented (writing software, artificial intelligence, algorithms).\\n\\nComputer Engineering is more hardware-oriented (Computer Hardware Design, hardware architecture, and software development for hardware devices).\\n\\nMIS is more the IT type degree.. (managing systems, programming for these systems.. etc)\\n\\nYou just have to consider what you want to do - would you like developing software full time? developing hardware full time? or managing systems full time?\\n\\nthat said, CS is probably the most dynamic of degrees.. since you do learn a bit of everything.  You'll probably need to take more math courses in either CS or CE than in MIS.. while MIS has business classes you must take (since technically its a business degree - at least at my uni)\\n\\nand there are quite a few classes that both CS and CE majors take together (again, at least at my uni).. so with respect to these, CS and CE are more alike than MIS is to either of the two.\\n\\n'best' though is dependent on you alone.. you have to decide what you want to do with your life.. \\n\\nThat said, software engineering/development was just named the best job by money magazine.  I'm unsure at this point if i'd agree as my software engineering courses were pretty crappy for me  (high stress level, poor professor, ridiculous amount of work per week) - but like I said before, this is a personal thing.. different people work better in different places doing different things.\\n\\nTake some classes, try to talk to some professors, and ask questions.. go to university websites and search for specific classes (from the CS, CE, or MIS departments) as many of them have online pages for specific classes including the syllabus .. you'll be able to gauge if you are interested in the concepts lectured this way.. at least to some degree.\\n\\n\\nbest of luck.\\n\\n:c )"
6,Helpz? :-) :-(?,"At the end of the 1992-1993 season, basketball player Michael Jordan had scored 21,541 points in 667 regular season games. He then anounced his retirement. If he had contiued at this rate, in what game would he have broken Kareem Abdul-Jabbar's record of 38, 387 points? I'm stupid in math so could u plz explain how u figured this out??? PLEASE!","At a rate of 32.3 points a game(which is was he was averaging for his career before first retirement) it would have taken about 522 games or about 6 and 1/3 seasons at 82 games a season to tie and or surpass Abdul-Jabbar in points. Somehow, however I don't think Jordan will ever be the man Kareem is and was...."
9,How to work things out?,"Been with this guy for a year and been having major problems lately. We have been doing long distnace (and this is like across the world long distance), for over 2 months now but even before I left, things were beginning to get rocky. We love eachother a lot and although most couples have trust issues long distance, ours is communication. I totally know I am at fault most of the time, because he really is a great bf. But whenever I get angry, I take it out on him and then realize it and apologize and its become a trend, set by comfort. However, this last month apart has gotten really bad and now he doesn't want to keep trying although I now know I will back with him in 2 months. Unfortunately till then, I don't want us to not talk but don't know how 2 make him understand.Seems he has convinced himself it will never work out, although now,I finally understand my mistakes but cannot show it to him if he doesn't let me. I have said sorry a dozen times and tried everything, what now?","Seems like you are blaming everything on yourself girl, and you have gotten into a pattern of apologising everytime, if he thinks you are going to keep doing this he will keep pushing itto see how far he can go with it.  If your away and you are going to be back in two months have fun for yourself, tell him you will see him when you get back and see where it will go from there.  maybe he will realise after no communication for a while just how much he wants you.  I know you love him and it will be hard but give it a go."
9,"why women hid her eyes and get freaked out when she sees a penis, but claim she loves it during s.ex?",,"It takes very little for some men to claim that sex was solicited.  Women are careful, even conditioned, to avoid any hint of enthusiasm for sex during day to day interaction, lest some over-active oaf approaches.\\nIt's just habit, but a useful one."
10,What is the name JEB short for ?,,if you'r refering to jeb bush it's just his three initials.. john ellis bush
5,"With Windows XP and a ThinkPad T30, how do I extend my desktop to multiple monitors?","The second monitor doesn't show up under Control Panel Display Settings.  Right now I have an LCD monitor set up, but it shows exactly the same screen that my laptop shows.  Not particularly useful.","Just because the laptop has an external video connection does not mean it supports a seperate display.\\nLet me clarify:  Most laptops are fully capable of what is called ""mirroring.""  This is what you're seeing.  Certain laptop video cards in recent years do allow you to split your desktop so that you can see different views on each available screen.\\nFrom looking at the general specs on IBM's website (see sources) it mentions a 16MB ATI Radeon 7500 video card.  The second link in Sources is the direct link to the *standard graphics card's specifications.\\nIf it was capable of allowing you to split the video signal to both the Laptop's built in screen and the external monitor, it would state something like ""dual channel supported."""
4,How many words a minute is average reading speed for an adult?,,"We read at an average rate of 240 words (about half a novel page) per minute – our light-material rate. Most people study or read technical material at less than half this rate – about 100 words a minute. So for the average person, reading a 400-page novel will consume about 12 hours and a 400-page text-book will consume about 30 hours.”"
3,How much Omega-3 Intake?,"How much Omega-3 does this supply:\\nFish Oil- 800 mg\\nBorage Seed Oil- 50 mg\\nFlaxseed Oil- 150 mg\\nSafflower Oil- 200 mg\\n\\nThis suppplement I bought says these oils provide Omega-3, but it doesn't say how much.\\n\\nAlso, how much Omega-3 should I intake daily?\\n\\nthanks so much",An adequate intake of omega-3 fatty acids daily for  women is about 1.1g per day and for men 1.6g per day.  During pregnancy a womans need for w-3 fatty acids is incresed to 1.4g per day.
6,Steve Mcnair and the Baltimore Ravens!!!?,"I love steve Mcnair! He's a good QB, team player, and family man. My home team is the Titans but I was glad he came in and beat them. But my home team wooped the eagles 31-13!! Woot Woot! Steve Mcnair is doing extremly well I think the Titans owner regrets letting him go. He let go all of the good players so now the titans aren't doing so well!",boo!!! go colts!!!
7,Does everything happen for a reason? Why or why not?,,"I don't know about EVERYTHING happening for a reason, but so many things have happened out of the blue that have had positive impacts on my life.  There's no way that ALL of them could have been merely coincidences."
8,What do you do when your crush is abbout to kiss you?,,"Be happy, kiss him back and  enjoy!"
2,what is the lethal dose for e.coli?,,"Contrary to popular belief, Escheria coli is totally harmless to humans.  It is only the agressive mutant E. coli 0157 that is deadly.  The amount required to kill someone varies totally.  Remember ""there are no absolutes in a biological system"".  A child, a pensioner or a person who is immunocompromised will die when subjected to a much smaller dose than a healthy 20-something male"
8,what are the lyrics to panic at the discos song called i write sins not tragedies?,,"Oh, well imagine; as I'm pacing the pews in a church corridor,\\nand I can't help but to hear, no I can't help but to hear an exchanging of words.\\n""What a beautiful wedding!"", ""What a beautiful wedding!"" says a bridesmaid to a waiter.\\n""And yes, but what a shame, what a shame, the poor groom's bride is a whore.""\\n\\nI'd chime in with a ""Haven't you people ever heard of closing the god damn door?!""\\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\\nI'd chime in ""Haven't you people ever heard of closing the god damn door?!""\\nNo, it's much better to face these kinds of things with a sense of...\\n\\nWell in fact, well I'll look at it this way, I mean technically our marriage is saved\\nWell this calls for a toast, so pour the champagne\\nOh! Well in fact, well I'll look at it this way, I mean technically our marriage is saved\\nWell this calls for a toast, so pour the champagne, pour the champagne\\n\\nI'd chime in with a ""Haven't you people ever heard of closing\\nthe god damn door?!""\\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\\nI'd chime in ""Haven't you people ever heard of closing the god damn door?!""\\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\\n\\nAgain...\\n\\nI'd chime in ""Haven't you people ever heard of closing the god damn door?!""\\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\\nI'd chime in ""Haven't you people ever heard of closing the god damn door?!""\\nNo, it's much better to face these kinds of things with a sense of poise and rationality.\\n\\nAgain..."
2,properties of tangent function?,,tan x = sin x / cos x
4,"I asked how many ounces are in a quart and you said 4, but that does not sound correct?",,"32 oz. = 1 quart\\n\\n(EDIT: If you have any more conversion questions, try the link below.)"
2,When is Calculus used in Med school?,,"Calculus is actually used quite abit, i.e. lung, and cardiac physiology. That said, most of what is given to you in medical school has been derived and simplified for applicable use. Your patient doesn't necessarily care if you can do the calculus behind pulmonary lung function testing."
6,in any time start world cap?,,"I think you mean: ""When does the World Cup befin?""\\nAnswer June 9.\\nEngland will play Brazil in the final-if seeding alloows it!\\nEnjoy!"
4,failure is stepping stone for success - what do u say?,talk about failures,"Well, I agree. You learn from your mistakes, as they always say. If you fail, you know what not to do the next time around. The Wright Brothers had many problems with airplanes, and they failed many times...but every time they failed, they knew what not to do the next time they tried it. Now look where airplanes are today..."
4,Why should people adopt deaf children?,"I know the answer, but i dunno if im right. it's not the right info that i wanted. why should people do this anyway that refer to the top question.","because all children deserve a good family and people that love them.  Yes they might be harder to take care of at first but its sort of like finding your true love, you can feel that they are the right ones, its like a mother daughter bond thingy  you will feel."
4,what is importance of  MBA in Career growth ?,"I have work experience of 5 years as software engineer. at this point, \\n1. how beneficial will it be to go for MBA? \\n2. Will it make any difference if I go for online/executive MBA course while continuing my present job?\\n\\nFrom preparation point of view, I think it will take me atleast another 1 year to start any course. \\nPlease Suggest What to do...","The question you have to ask yourself is where you want to be in 5 years versus where you are today. I have seen too many classmates with technology backgrounds focus on MBA courses that emphasize technology. The reason that someone with a technology background should pursue an MBA is to broaden their exposure to other functional areas - in other words you have aspirations to achieve more through increased responsibility and control of resources: people, process, and technology.\\n\\nAs you have learned through your work experience there is a system/service lifecycle that takes into account a wide variety of considerations (user requirements, cost and schedule constraints, etc.); this is synonymous with what an MBA degree will provide. Translation - It will expose you to other functional elements so that you can better understand your work environment and the decision making process within. It will also provide you with tools to assess the external environment (customers, suppliers, and partners).\\n\\nAs for going onine, part-time, or through executive courses I would recommend part-time or the executive education for the following reasons. First, you don't give up your current income. Second, you continue to amass experience. Three, you can immediately apply your knowledge (reinforce concepts). Four, your classmates are also working and serves as a great network for future opportunities. If you attend online you get added convenience but at a cost - you lose the classroom interaction (there is a lot to be learned from your fellow classmates in other industries).\\n\\nI write from actual experience: I have an undergraduate degree in information systems, 11 years of practical work experience, and I'm nearing completion of a part-time MBA program. I found that I could apply principles the day after each course and have found places to apply knowledge every day since. \\n\\nIf you should pursue a program make sure it is accredited by the AACSB (american) or EQUIS (european).\\n\\nI hope this helps."
10,Withdrawing our troops from Iraq? Do you agree the quick extraction will be okay?,"New democrat congress suggested the new time table for getting out of Iraq. I was told, it is pretty much evacuating the allied troops very soon.\\n\\nBut according to today's news, Top U.S. army general in  the mid east, John Abizaid, disagrees with it.\\n\\nHe instead emphathized on strengthening Iraqi government on standing up its own feet.\\n\\nAbizaid's argument was that if we leave right now, there will be worse violence and chaos.\\n\\n\\nSo, it looks like we can not get out Iraq anytime soon. And this will suck up our nation's energy, money, human resources, and in my opinion, this prolonged Iraq occupation will cause the U.S. to lag behind its internal development (ex: catching up the technology, funding the school systems, building more hospitals, helping out the disadventaged, etc.) to the other rising countries like China, etc.\\n\\nWhat is your idea on how long will the U.S. stay in Iraq, and what needs to be done to ready for the U.S. leave? \\n\\nI want to hear your strategy.","We should withdraw them as soon as possible. I know that many people want a phased withdrawal lasting something like 18-24 months. Abizaid also warns against a quick pullout. Here is the bottom line: if we left a year ago there would be a civil war, if we leave tomorrow there will be a civil war, if we leave in a year there will be a civil war. When we leave there will be massive bloodshed, no way to avoid it. There is really no point now in risking more American lives when the outcome is certain."
7,why Americans are so fearful about friday 13th?,,thats really stupid lmafao!! where in the hell did you come up with that idea. no just some ppl who has watched friday the 13th on dvd. its just a horror movie.
7,what do you think one person make his/her smile besides telling fanny things and jokes?,,Tell them they look nice today\\n\\nTell them they did a good job on something
9,"Do me and my boyfriend deeply love each other or is it just another one of those, i say it cause you do?","well me and my boyfriend were seeing each 6 months before we started to date, around the 3 month of seeing one another he told me he loved me, so a little while after i told him cause i really feel it, than 3 months after he told me he loved me he had asked me out,  we spend every moment we can together cause i go to school and work and he just goes to school, we have our moments and our differences but doesnt every one?....he tells me lately that he has lost me cause guys look at me..but i told him the only way he will lose me is if he lets me go, he has had a very bad past in relationships so he gets jealous and thinks i am gonna do the same thing but i aint..recently we have been talking about having kids and honestly i do want to start a family with him but not at this moment, we have decided to wait till we both graduate...",oh that was a good plan for ur future with him...but u have to show him that u was not like the gf he last have...
9,what is the stuff that comes out of a women when she masturbates acctually called?,"for guys, when the masturbate, the release sperm, or any of the other names for it cause theres a few..... well, what is it acctually called when girls do it? ive never really thought about it, but im curious now.",c&m
9,what if you relly do like a boy and he already has a girlfriend?,his name is martin he is mesken he is relly hot and has brownis blackis hair has brown eyes is a little short aand of corse varry hot!,"Well not much to do girl, just wait and see if he likes you too..."
10,"Where do you find work with a lot of experience,  47 years old & from another state? R the odds against me?",,"Your attitude and persistance will define your opportunity for success.  Suggest you start by going to local business conferences, networking events and start meeting people and handing out your resume.  Get out there and mingle!  Also, look on Yahoo! hotjobs - tons of jobs there.  \\nhttp://hotjobs.yahoo.com/"
7,how can i find out if some is a sex offender even thoughthey didnt register n is in jal for bein a fugitive wh,,You keep asking this same question. If there is someone in your life that you are THIS paranoid about... then go with your gut and stay away from him.
10,Why does Home Depot have every sign in Spainish in the store?,"Do you think the store believes spainish speakers are too stupid to learn english? There are no signs for the Polish speakers on long island (a huge Majority), do you think Home Depot thinks they are smart enough to learn English?  Your thoughts or this discrimination and insult to native spainish speakers?","thank you priceless , i agree"
6,The factors for choosing the right ski instruments?,Which factors should I consider whwn i'm byuing a new set of ski instrument?,"Your height, your weight,shoe size, and your experience level.  Your height determines how long your skis should be, your weight determines how strong of an arch the ski has, your shoe size determines your ski boot size, and your experience level determines whether or not to use ski poles, you should get those when you gain experience."
2,"If cscA=2, find the value of sinA?",,the answer is  1/2
9,How can you tell if a guy likes you or not?,"I have this guy friend that I have known for like 6 months or so. I like him and he knows it but I feel that he might like me, but I am not sure if I should risk losing a friend and wait it out...plz help","it is an instinctive feeling from the way, the person deals with you.  over-anxiety could be dangerous as could be under-anxiety.  many mannerisms and behavioral tendencies with the way your boyfriend deals with you could indicate presence or absence of true feelings"
6,Have you picked your teams for the NCAA brackets? Who do you have going to the final four??,,"I've got Duke, Gonzaga, UCONN, and Villanova."
3,is it true that women have one rib less than men?,,Both men and women has 24 ribs.
9,Any suggestions for telling someone you really aren't interested in to get lost without being mean?,,when every body wishing her merry christmus you gift her a marry-some-one-else- this christmus card
6,Tips on Salchow and Lutz Jumps please?,"I'm just starting jumping Salchows again after a long time injured and I'm just starting Lutz jumps. Any tips on improving jumping confidence, any little tricks and techniques people have used would be much appreciated.","Whatever you do, don't try them on ice.  Far too dangerous!  Try doing them somewhere soft, like on your bed first."
6,Quel' est votre meilleure joueur (foot)?,,Ronaldinho
4,What is the average GDP for a country to have in present day and what does it mean?,i'm doing Model UN at school and My countries GDP tells me nothing un less I know the average GDP for a country to have.,GDP - stands for Gross Domestic Product\\n\\nthis is some data on Europe and the average GDP here. \\n\\nhttp://www.finfacts.com/irelandbusinessnews/publish/article_10002088.shtml
3,can you get cold sores on your tongue?,,I hate when that happens.\\n\\nIf I only knew what to tell you to avoid that.\\n\\nsorry\\n\\ni dont think anyone knows.  \\nIf doctors knew they would tell us right??
4,What is an attention device for a literary analysis paper?,"For a Raisin in the sun by Lorraine Hansberry. based on a poem called ""Harlem"". Literary analysis is on the mood of the play. (what do the Actors do to create the mood?)Paper is due tomorrow!",
2,how can apply for nobel prize in physics?,,You have to be nominated.
1,does pewter rust?,,Pewter does not rust. It darkens with time and oxidation. That is what give it a flat grey color.
1,"If MAN evolved from MONKEYS or APES ?why are there still, APES and MONKEYS?",EVOULUTIONISTS HOW CAN THIS BE?,"FIRST OF ALL, LET ME SAY THAT I LOVE YOU FOR ASKING THAT QUESTION!!!!!!!! I'VE ALWAYS WONDERED THE SAME THING!!! JESUS BE WITH YOU!"
9,are you have a any girl frind?,,yes :)
6,dont you hate it when teams call that full timeout?,how long is a full timeout? 10 minutes?  How many times do you miss the end of the game just cause they take a crap load of timeouts? Is basketball that hard that they cannot remember simple strategy? Hockey has 1 30 second timeout and it starts before the players get to the bench,Ask your Mommy to let you stay up longer. :)
3,"My fish is belly up and not moving, should I eat it?",,"Yes. Unless you consume the fish, its soul cannot move upward on the evolutionary ladder. Karma says next it will become a mouse."
1,Could someone tell me the nails I should use if I want to crucify my husband the way Jesus was?,,"Why don't you crucify him the 21st century way with a blown up divorce. Your nails......lawyers fees, court costs, alimony ........."
1,Christmas?,I luv my mom alot and my sis and me want this to be her best one so we are each gonna spand like 50$ What should we get her??????\\nHelp Please,"It depends on what your mom likes. I spent around $45 for a Gone With the Wind music box for my grandmother...limited edition, certificate of authenticity, the whole deal, because she loves the movie and I wanted to get something nice for her. So, get your mom something she likes, movie memorabilia might be something to look into."
2,what is this answer?,eleven less than 5 times a number is 24,5x-11=24\\n5x=35\\nx=7
8,All the Girls in Every Girlie Magazine?,"So call at 7:03, on your machine I slur a plea for you to come home. \\nBut I know it's too late, I should've given you a reason to stay...","Death Cab For Cutie, A Lack of Color from their Transatlanticism album, that's a great song."
10,Please tell me the ratio between republicans and Demo's?,# repubs. and dems. In America.Whats the ratio?\\nBack up your source if you want.,id say its about 54-46 in favor of repubs.......as far as political parties goes.\\n\\nhowever...a lot of people who vote democrat actually have conservative values (rom my sight and experience)...which proves they dhave no idea what they are doing.\\n\\nthe conservative to liberal ratio is much higher...probably close to 2 to 1.
